Cluster Label,ATM,Accessories Store,Adult Boutique,Advertising Agency,Afghan Restaurant,African Restaurant,American Restaurant,Antique Shop,Arcade,Arepa Restaurant,Art Gallery,Art Museum,Arts & Crafts Store,Asian Restaurant,Athletics & Sports,Auto Garage,Auto Workshop,Automotive Shop,BBQ Joint,Bagel Shop,Bakery,Bank,Bar,Baseball Field,Baseball Stadium,Basketball Stadium,Beach,Beach Bar,Beer Bar,Beer Garden,Beer Store,Big Box Store,Bike Rental / Bike Share,Bike Shop,Bistro,Boat or Ferry,Bookstore,Boutique,Bowling Alley,Brazilian Restaurant,Breakfast Spot,Brewery,Bridal Shop,Bubble Tea Shop,Buffet,Building,Burger Joint,Burrito Place,Bus Line,Bus Station,Bus Stop,Business Service,Butcher,Café,Cajun / Creole Restaurant,Camera Store,Candy Store,Cantonese Restaurant,Caribbean Restaurant,Check Cashing Service,Cheese Shop,Chinese Restaurant,Chiropractor,Chocolate Shop,Christmas Market,Church,Clothing Store,Cocktail Bar,Coffee Shop,College Arts Building,College Basketball Court,College Gym,College Library,College Theater,Comedy Club,Comfort Food Restaurant,Comic Shop,Concert Hall,Construction & Landscaping,Convenience Store,Cosmetics Shop,Creperie,Cuban Restaurant,Cupcake Shop,Cycle Studio,Dance Studio,Deli / Bodega,Department Store,Dessert Shop,Diner,Discount Store,Distillery,Dive Bar,Doctor's Office,Dog Run,Donut Shop,Drugstore,Dry Cleaner,Dumpling Restaurant,Eastern European Restaurant,Electronics Store,Empanada Restaurant,Escape Room,Ethiopian Restaurant,Event Space,Exhibit,Eye Doctor,Falafel Restaurant,Farmers Market,Fast Food Restaurant,Filipino Restaurant,Film Studio,Financial or Legal Service,Fish Market,Floating Market,Flower Shop,Fondue Restaurant,Food,Food & Drink Shop,Food Court,Food Service,Food Truck,Football Stadium,Fountain,French Restaurant,Fried Chicken Joint,Frozen Yogurt Shop,Furniture / Home Store,Gaming Cafe,Garden,Garden Center,Gas Station,Gastropub,Gay Bar,General College & University,General Entertainment,German Restaurant,Gift Shop,Golf Course,Gourmet Shop,Greek Restaurant,Grocery Store,Gun Shop,Gym,Gym / Fitness Center,Gym Pool,Gymnastics Gym,Harbor / Marina,Hardware Store,Hawaiian Restaurant,Health & Beauty Service,Health Food Store,Herbs & Spices Store,High School,Himalayan Restaurant,Historic Site,History Museum,Hobby Shop,Hockey Arena,Home Service,Hookah Bar,Hostel,Hot Dog Joint,Hotel,Hotel Bar,Hotel Pool,IT Services,Ice Cream Shop,Indian Restaurant,Indie Movie Theater,Intersection,Irish Pub,Italian Restaurant,Japanese Restaurant,Jewelry Store,Juice Bar,Karaoke Bar,Kids Store,Kitchen Supply Store,Korean Restaurant,Laser Tag,Latin American Restaurant,Laundromat,Laundry Service,Lawyer,Lebanese Restaurant,Library,Light Rail Station,Lighting Store,Lingerie Store,Liquor Store,Lounge,Marijuana Dispensary,Market,Martial Arts School,Massage Studio,Mattress Store,Mediterranean Restaurant,Men's Store,Metro Station,Mexican Restaurant,Middle Eastern Restaurant,Miscellaneous Shop,Mobile Phone Shop,Modern European Restaurant,Mongolian Restaurant,Monument / Landmark,Moroccan Restaurant,Motel,Movie Theater,Multiplex,Museum,Music Store,Music Venue,Nail Salon,Nature Preserve,New American Restaurant,Nightclub,Non-Profit,Noodle House,North Indian Restaurant,Office,Opera House,Optical Shop,Organic Grocery,Other Repair Shop,Outdoor Sculpture,Outdoor Supply Store,Paella Restaurant,Paper / Office Supplies Store,Park,Pawn Shop,Performing Arts Venue,Persian Restaurant,Peruvian Restaurant,Pet Store,Pharmacy,Photography Studio,Piano Bar,Pie Shop,Pilates Studio,Pizza Place,Planetarium,Playground,Plaza,Poke Place,Pool,Pool Hall,Portuguese Restaurant,Pub,Ramen Restaurant,Record Shop,Recreation Center,Rental Car Location,Residential Building (Apartment / Condo),Resort,Restaurant,River,Road,Rock Climbing Spot,Rock Club,Roof Deck,Russian Restaurant,Sake Bar,Salad Place,Salon / Barbershop,Sandwich Place,Scenic Lookout,Science Museum,Sculpture Garden,Seafood Restaurant,Shipping Store,Shoe Repair,Shoe Store,Shop & Service,Shopping Mall,Shopping Plaza,Skating Rink,Smoke Shop,Smoothie Shop,Snack Place,Social Club,Soup Place,South American Restaurant,Southern / Soul Food Restaurant,Souvenir Shop,Spa,Spanish Restaurant,Speakeasy,Sporting Goods Shop,Sports Bar,Sports Club,Stationery Store,Steakhouse,Storage Facility,Supermarket,Supplement Shop,Surf Spot,Sushi Restaurant,Synagogue,Szechuan Restaurant,Taco Place,Tailor Shop,Tanning Salon,Tapas Restaurant,Tattoo Parlor,Tea Room,Tennis Court,Tex-Mex Restaurant,Thai Restaurant,Theater,Theme Restaurant,Thrift / Vintage Store,Tiki Bar,Tour Provider,Tourist Information Center,Toy / Game Store,Trail,Train Station,Travel & Transport,Tunnel,Turkish Restaurant,Vegetarian / Vegan Restaurant,Veterinarian,Video Game Store,Video Store,Vietnamese Restaurant,Warehouse Store,Waterfront,Whisky Bar,Wine Bar,Wine Shop,Winery,Wings Joint,Women's Store,Yoga Studio
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0196078431372549,0.08104575163398695,1.2943111069103577,0.05629877369007803,0.01282051282051282,0.0,0.418974989446205,0.08945998698763825,0.09090909090909091,0.44822047914856245,0.037241379310344824,0.0,0.07692307692307693,0.03773584905660377,0.21411498603411805,0.0984023819317937,0.37328176512319733,0.09555189908131086,2.0694722906950433,0.0,0.0,0.07448275862068965,0.0,0.0,0.0,0.17866567796597232,0.13252922392073335,0.0,0.0,0.0,0.10722610722610723,0.0,0.038980509745127435,0.0,0.038461538461538464,0.0196078431372549,0.038628038628038625,0.2435663410284001,0.0,0.02,0.0,0.022222222222222227,0.2009146243043445,0.0,0.0,0.01282051282051282,0.13574660633484165,0.0,0.01282051282051282,0.40392069751502135,0.06911928651059085,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.23814272683837903,0.0,0.0,0.017241379310344827,0.0,0.13860276993993154,0.6934084446851225,1.3447582814380659,0.021739130434782608,0.0,0.0,0.0,0.0,0.029411764705882363,0.0625,0.0,0.041666666666666664,0.0,0.10256410256410256,0.11811521811521813,0.11264822134387352,0.04857142857142857,0.04849137931034483,0.06,0.03773584905660377,0.27802451172016396,0.06666666666666668,0.08991087344028521,0.44232544956692044,0.13942307692307693,0.06666666666666668,0.21743849934748938,0.0,0.0,0.09770923520923522,0.0,0.0,0.04,0.04134697357203751,0.0,0.03242835595776772,0.0,0.28719385189973423,0.05629877369007803,0.017241379310344827,0.0,0.0196078431372549,0.1087106943090716,0.037241379310344824,0.0,0.0,0.012987012987012988,0.0,0.05882352941176471,0.10722610722610723,0.0,0.0,0.029411764705882363,0.050556361877116596,0.0,0.238216618287373,0.0,0.0,0.18585736514125265,0.06378066378066378,0.038980509745127435,0.012987012987012988,0.0,0.0,0.012987012987012988,0.0625,0.3227623825449913,0.3576265268829087,0.02,0.017241379310344827,0.0,0.24512994252124684,0.0,0.10289710289710291,0.022222222222222227,0.2589751787002426,0.0,0.3651820486864362,0.10995670995670997,0.0,0.0,0.021739130434782608,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.05882352941176471,0.15309544107498071,0.0,0.0,0.0,0.022222222222222227,0.0196078431372549,0.06803887935963408,0.22489114322929032,0.029411764705882363,0.0,0.0,0.24568283981062886,0.07259485612426789,0.09090909090909091,0.0,0.09791666666666668,0.8062109505981135,0.07684922244759973,0.18171414263485874,0.06911928651059085,0.0196078431372549,0.0,0.0,0.2847033685268979,0.0,0.10666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765100912159736,0.18642104998327555,0.0,0.05882352941176471,0.0,0.0,0.0,0.2618395088733082,0.05882352941176471,0.0,0.595235412212089,0.0,0.0,0.20381195956643525,0.0,0.0,0.02,0.030303030303030307,0.0,0.21949197895224884,0.0,0.11942984551680202,0.037241379310344824,0.6207802995526781,0.03773584905660377,0.0,0.2797248180086173,0.3294423966295196,0.0,0.04155844155844156,0.0,0.0,0.0,0.0,0.06666666666666668,0.05882352941176471,0.0,0.0,0.0625,0.0,0.475277889284066,0.0,0.11274509803921569,0.0,0.05570291777188329,0.0,0.27952380952380956,0.0,0.021739130434782608,0.0,0.14285714285714285,0.6460186758832838,0.0,0.022222222222222227,0.15833036279063267,0.037241379310344824,0.07857142857142857,0.025974025974025976,0.02,0.4111166611166611,0.21849376148344313,0.11889672249688897,0.0,0.08390804597701151,0.028571428571428567,0.0,0.26885264892340366,0.0,0.0,0.0,0.22669504408634844,0.0,0.0,0.11666666666666668,0.17070906854265175,0.07792513999410552,0.31803662209714667,0.028571428571428567,0.08695652173913043,0.0,0.3911745088993965,0.0196078431372549,0.14285714285714285,0.043290043290043295,0.0,0.0,0.0,0.0,0.0865546218487395,0.0,0.030303030303030307,0.0,0.0,0.0,0.5429156568040984,0.0,0.1891716127010245,0.0,0.16991293730424165,0.13699737184753835,0.31639905384470607,0.0,0.0,0.08197286204361676,0.0625,0.0625,0.0,0.0,0.34347741141581317,0.02,0.0,0.35030642560054326,0.038461538461538464,0.0,0.1588733322630525,0.030303030303030307,0.0,0.0,0.0,0.2050799019576028,0.44001306165099263,0.0,0.03773584905660377,0.02564102564102564,0.017241379310344827,0.0,0.0,0.028571428571428567,0.03773584905660377,0.0,0.0,0.0,0.15993393832365854,0.0,0.0,0.05,0.05846153846153847,0.0,0.0,0.0,0.22209931885847536,0.28815669624493156,0.06666666666666668,0.14285714285714285,0.050228392297357816,0.22846778221778224
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
